id_sv,id_nv,tt_nv,ma_truong,ten_truong,ma_nganh,ten_nganh,phuong_thuc_1,phuong_thuc_2,phuong_thuc_3,phuong_thuc_4
41169593645,NV10000,2,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM3,Kỹ thuật Hóa học,1,0,0,1
31724111637,NV10001,3,DKK,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM-E14,Kỹ thuật Hóa học,1,1,1,0
21736641500,NV10002,4,BKA,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH2,Kỹ thuật Hóa học,1,1,1,0
91558958447,NV10003,2,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH1,Kỹ thuật Điện,1,0,1,0
95174990307,NV10004,2,QHI,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,ET1,Công nghệ Thông tin,0,0,0,1
13789670885,NV10005,1,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF-E19,Công nghệ Thông tin,1,1,0,0
59974794846,NV10006,4,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH2,Kỹ thuật Hóa học,0,1,1,0
45853661214,NV10007,2,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,TX1,Kỹ thuật Điện,0,1,1,0
86377542451,NV10008,1,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,QHT94,Kỹ thuật Sinh học,0,1,1,1
72666477474,NV10009,3,BKA,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM-E13,Kỹ thuật Hóa học,1,1,0,1
82185569263,NV10010,3,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-EP,Kỹ thuật Sinh học,1,1,1,0
46860545662,NV10011,2,BKA,TRƯỜNG ĐẠI HỌC CMC,BF2,Kỹ thuật Sinh học,0,0,1,1
43621443560,NV10012,4,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ET2,Công nghệ Thông tin,1,0,1,0
63059243714,NV10013,3,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E14,Kỹ thuật Điện,1,0,0,0
37918129911,NV10014,2,QHI,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM3,Kỹ thuật Hóa học,0,0,1,1
50306876444,NV10015,2,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ED2,Kỹ thuật Sinh học,1,0,1,0
80281727648,NV10016,3,BKA,TRƯỜNG ĐẠI HỌC CMC,EM5,Kỹ thuật Sinh học,0,0,0,0
98663452123,NV10017,3,DKK,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH1,Kỹ thuật Điện,0,0,1,1
98334404669,NV10018,2,BVH,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH2,Kỹ thuật Sinh học,1,1,0,1
43689950261,NV10019,1,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM4,Công nghệ Thông tin,1,0,0,1
25370392417,NV10020,2,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E8,Kỹ thuật Hóa học,0,0,1,1
45184725265,NV10021,1,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TX1,Công nghệ Thông tin,0,0,0,0
15356246934,NV10022,4,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E14,Công nghệ Thông tin,0,1,1,1
31510280478,NV10023,4,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF2,Kỹ thuật Hóa học,1,1,1,1
58308764225,NV10024,2,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,CH1,Kỹ thuật Điện,1,1,0,0
83782533395,NV10025,2,DKK,TRƯỜNG ĐẠI HỌC CMC,EM3,Công nghệ Thông tin,1,0,0,1
39011931410,NV10026,3,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E14,Công nghệ Thông tin,1,1,1,0
88922330193,NV10027,1,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,TROY-IT,Kỹ thuật Hóa học,0,1,0,0
97424196976,NV10028,4,DKK,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE-E8,Kỹ thuật Sinh học,1,1,0,0
72499402343,NV10029,4,QHT,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,ET2,Kỹ thuật Hóa học,0,1,1,1
91563547918,NV10030,3,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ED2,Kỹ thuật Điện,1,1,1,0
72173975860,NV10031,2,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF2,Kỹ thuật Điện,1,0,1,1
52590094144,NV10032,2,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM-E14,Kỹ thuật Điện,0,0,1,1
84119938488,NV10033,4,QHI,TRƯỜNG ĐẠI HỌC CMC,CH1,Kỹ thuật Sinh học,1,0,1,0
59391483511,NV10034,4,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE-EP,Kỹ thuật Sinh học,0,0,1,0
17167456086,NV10035,2,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,ET1,Kỹ thuật Điện,0,0,0,1
23475372729,NV10036,1,CMC,TRƯỜNG ĐẠI HỌC CMC,CH2,Công nghệ Thông tin,1,0,0,1
40712868517,NV10037,2,CMC,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,BF2,Công nghệ Thông tin,0,0,0,0
29432262713,NV10038,3,CMC,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH1,Kỹ thuật Điện,0,1,1,0
97521203852,NV10039,2,QHI,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,QHT94,Kỹ thuật Sinh học,1,0,1,1
72080771408,NV10040,3,QHI,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM3,Kỹ thuật Hóa học,0,1,1,1
91596833038,NV10041,1,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE1,Kỹ thuật Hóa học,1,0,0,0
48956942280,NV10042,1,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TROY-IT,Kỹ thuật Sinh học,1,1,0,1
22054395659,NV10043,1,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TROY-BA,Kỹ thuật Điện,0,1,0,1
90643924255,NV10044,1,DKK,TRƯỜNG ĐẠI HỌC CMC,CH-E11,Công nghệ Thông tin,0,0,0,1
28273637444,NV10045,2,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,ED2,Kỹ thuật Sinh học,1,1,0,0
36844228759,NV10046,2,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ET1,Kỹ thuật Điện,1,0,0,1
72096860929,NV10047,4,BVH,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE-E18,Kỹ thuật Sinh học,1,1,0,1
33213475980,NV10048,2,BKA,TRƯỜNG ĐẠI HỌC CMC,ET2,Kỹ thuật Điện,1,1,0,1
89187927153,NV10049,4,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,IT-E7,Kỹ thuật Sinh học,0,0,1,0
61731661111,NV10050,3,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH2,Kỹ thuật Điện,1,0,0,0
55131911532,NV10051,1,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,BF-E12,Kỹ thuật Hóa học,0,1,0,0
71447559980,NV10052,2,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E18,Công nghệ Thông tin,1,1,0,1
25563332484,NV10053,1,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TX1,Công nghệ Thông tin,0,0,1,1
13027445755,NV10054,3,DKK,TRƯỜNG ĐẠI HỌC CMC,EM4,Kỹ thuật Sinh học,0,0,0,1
97677238722,NV10055,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH1,Kỹ thuật Điện,0,1,0,1
72128525094,NV10056,3,DCN,TRƯỜNG ĐẠI HỌC CMC,EE-E18,Kỹ thuật Sinh học,1,1,0,0
81177863184,NV10057,2,DKK,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE-E18,Kỹ thuật Sinh học,1,1,1,1
93052545260,NV10058,4,DKK,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,IT-E7,Kỹ thuật Sinh học,0,1,0,1
15072507757,NV10059,3,QHI,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH3,Kỹ thuật Điện,0,0,0,1
95365855521,NV10060,3,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH3,Kỹ thuật Sinh học,0,1,0,1
48123838758,NV10061,2,DKK,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE-E18,Công nghệ Thông tin,1,0,1,0
44314696335,NV10062,2,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE1,Kỹ thuật Hóa học,0,0,1,1
65705539888,NV10063,1,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE-E18,Công nghệ Thông tin,0,0,0,1
87522084060,NV10064,2,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM5,Kỹ thuật Sinh học,1,1,1,1
20216467352,NV10065,2,BKA,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH1,Công nghệ Thông tin,0,1,1,1
89338059993,NV10066,3,QHI,TRƯỜNG ĐẠI HỌC CMC,BF-E12,Kỹ thuật Hóa học,0,1,0,1
93204708794,NV10067,4,CMC,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF-E12,Kỹ thuật Hóa học,1,1,0,0
43204821746,NV10068,3,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM-E13,Công nghệ Thông tin,1,0,1,1
11453445288,NV10069,1,BKA,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,BF2,Kỹ thuật Sinh học,0,0,0,1
30036570442,NV10070,2,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-VUW,Kỹ thuật Điện,1,0,1,1
74541703903,NV10071,1,QHI,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,TX1,Kỹ thuật Điện,1,0,1,0
92205165876,NV10072,1,CMC,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM-E13,Kỹ thuật Điện,0,1,1,1
38286950652,NV10073,4,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ET2,Kỹ thuật Sinh học,1,1,0,1
98756043548,NV10074,3,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM3,Kỹ thuật Sinh học,0,1,0,0
79223619362,NV10075,2,BVH,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,BF-E12,Công nghệ Thông tin,1,0,0,0
25398258265,NV10076,3,DCN,TRƯỜNG ĐẠI HỌC CMC,EM3,Công nghệ Thông tin,0,0,1,0
20968350244,NV10077,3,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,CH2,Kỹ thuật Sinh học,0,0,1,1
56117588228,NV10078,1,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE-E18,Kỹ thuật Sinh học,0,0,0,0
42163440480,NV10079,3,CMC,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM4,Kỹ thuật Điện,0,0,1,0
58333828351,NV10080,3,CMC,ĐẠI HỌC BÁCH KHOA HÀ NỘI,IT-E7,Kỹ thuật Điện,0,1,0,0
17662330042,NV10081,2,QHT,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,TX1,Kỹ thuật Sinh học,0,0,1,0
45617279869,NV10082,4,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM3,Công nghệ Thông tin,0,1,1,0
32717602968,NV10083,2,BKA,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH-E11,Kỹ thuật Điện,1,1,1,0
82997882249,NV10084,4,BVH,TRƯỜNG ĐẠI HỌC CMC,BF-E19,Công nghệ Thông tin,0,1,1,1
46671148845,NV10085,3,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,ED2,Công nghệ Thông tin,0,0,1,1
62462350525,NV10086,3,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH-E11,Kỹ thuật Sinh học,1,1,1,1
39270851625,NV10087,1,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE-E18,Công nghệ Thông tin,0,1,0,0
88075689444,NV10088,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM1,Công nghệ Thông tin,0,0,0,0
20423490914,NV10089,2,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,CH1,Kỹ thuật Sinh học,0,1,0,1
99111871106,NV10090,4,DCN,TRƯỜNG ĐẠI HỌC CMC,ET1,Kỹ thuật Hóa học,1,0,0,0
20533809986,NV10091,2,QHT,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,ET1,Kỹ thuật Sinh học,0,1,0,0
95135638741,NV10092,1,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM4,Kỹ thuật Hóa học,0,1,1,1
45353869509,NV10093,4,DKK,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,BF-E19,Kỹ thuật Điện,1,1,0,1
66627270569,NV10094,4,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM3,Kỹ thuật Hóa học,0,1,1,1
80213420322,NV10095,1,BKA,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH2,Kỹ thuật Hóa học,1,1,1,1
51660075294,NV10096,1,QHI,TRƯỜNG ĐẠI HỌC CMC,BF-E12,Kỹ thuật Điện,0,0,1,0
51030300560,NV10097,4,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE-E8,Kỹ thuật Sinh học,0,0,1,1
57638902877,NV10098,1,DKK,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF2,Kỹ thuật Điện,1,0,1,1
36333506492,NV10099,2,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,BF-E19,Kỹ thuật Điện,1,0,1,1
14578059655,NV10100,2,DKK,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,BF-E12,Công nghệ Thông tin,0,1,1,1
47701954720,NV10101,1,QHI,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,CH-E11,Công nghệ Thông tin,0,0,1,1
93868081129,NV10102,4,CMC,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF-E12,Công nghệ Thông tin,0,0,1,0
14132156063,NV10103,3,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM3,Kỹ thuật Điện,0,1,1,1
64546161359,NV10104,1,QHI,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE1,Kỹ thuật Điện,0,1,0,1
50623587004,NV10105,3,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE1,Kỹ thuật Sinh học,1,1,0,0
65668109353,NV10106,1,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,BF2,Kỹ thuật Sinh học,0,1,1,0
18879145315,NV10107,3,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH3,Kỹ thuật Sinh học,1,1,1,0
96151913178,NV10108,2,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM1,Kỹ thuật Hóa học,0,1,1,0
96220861712,NV10109,3,QHT,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH2,Kỹ thuật Điện,1,0,1,0
85074404419,NV10110,4,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,QHT94,Công nghệ Thông tin,1,0,0,0
17456941828,NV10111,4,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH1,Kỹ thuật Hóa học,1,1,0,1
50995537678,NV10112,4,DKK,TRƯỜNG ĐẠI HỌC CMC,TX1,Kỹ thuật Hóa học,1,1,1,0
22468150097,NV10113,4,BKA,TRƯỜNG ĐẠI HỌC CMC,TROY-IT,Kỹ thuật Sinh học,0,1,1,1
84133738578,NV10114,1,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ET1,Kỹ thuật Hóa học,0,0,0,1
74154950503,NV10115,1,DKK,TRƯỜNG ĐẠI HỌC CMC,EM-VUW,Công nghệ Thông tin,0,0,0,0
25493274367,NV10116,2,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF2,Kỹ thuật Điện,1,0,0,0
42543034811,NV10117,2,QHT,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM-E14,Kỹ thuật Điện,1,0,0,1
27049471021,NV10118,1,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE-E8,Công nghệ Thông tin,1,0,0,1
11248990309,NV10119,2,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH2,Kỹ thuật Hóa học,1,0,1,0
46400256925,NV10120,3,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM5,Công nghệ Thông tin,0,0,0,0
20027665762,NV10121,2,QHT,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE-E18,Kỹ thuật Sinh học,1,1,1,1
99206167969,NV10122,1,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM4,Kỹ thuật Sinh học,0,1,1,1
80019389042,NV10123,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TX1,Kỹ thuật Điện,1,0,1,0
75247925746,NV10124,2,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM5,Kỹ thuật Sinh học,0,0,1,1
61860703717,NV10125,3,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,ET1,Kỹ thuật Hóa học,0,0,1,1
57469647319,NV10126,4,CMC,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE-E18,Công nghệ Thông tin,1,0,0,1
49928044097,NV10127,3,DKK,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE-E18,Kỹ thuật Điện,1,0,0,1
89588937156,NV10128,2,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,TROY-IT,Kỹ thuật Hóa học,1,1,1,0
68995219566,NV10129,4,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH3,Công nghệ Thông tin,1,0,0,1
35489496701,NV10130,1,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ED2,Kỹ thuật Hóa học,1,1,1,1
64186595377,NV10131,3,QHI,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE2,Kỹ thuật Hóa học,0,1,1,1
90547364925,NV10132,4,DKK,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE-E8,Công nghệ Thông tin,0,1,1,1
90354235985,NV10133,1,QHT,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM4,Kỹ thuật Điện,0,1,1,1
11943442732,NV10134,3,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE-E8,Công nghệ Thông tin,0,0,1,0
70222159307,NV10135,1,QHT,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF2,Công nghệ Thông tin,0,0,0,1
11678313990,NV10136,1,QHI,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,IT-E7,Kỹ thuật Hóa học,0,1,0,1
27866503593,NV10137,1,CMC,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE1,Kỹ thuật Sinh học,0,0,1,1
40466900789,NV10138,1,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE-E18,Kỹ thuật Hóa học,0,0,0,1
42220656457,NV10139,4,DCN,TRƯỜNG ĐẠI HỌC CMC,IT-E7,Kỹ thuật Sinh học,1,0,0,0
72180110757,NV10140,3,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE-E18,Kỹ thuật Hóa học,1,1,1,1
30611693142,NV10141,2,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE-E8,Kỹ thuật Sinh học,0,0,1,0
80027647341,NV10142,2,QHT,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,BF-E19,Kỹ thuật Sinh học,0,1,0,1
62704802713,NV10143,3,QHT,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM1,Kỹ thuật Sinh học,0,1,0,1
50499792030,NV10144,4,BVH,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE-E8,Công nghệ Thông tin,0,1,1,1
53151168684,NV10145,2,QHT,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE-EP,Kỹ thuật Điện,1,0,0,0
73922135979,NV10146,2,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-EP,Kỹ thuật Hóa học,0,0,0,1
83143020893,NV10147,1,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,TROY-IT,Kỹ thuật Điện,0,0,1,0
54473519673,NV10148,1,BVH,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH-E11,Kỹ thuật Hóa học,0,0,1,0
47779896266,NV10149,1,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE2,Kỹ thuật Hóa học,1,0,1,0
24618744049,NV10150,2,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E8,Công nghệ Thông tin,0,1,1,1
39430354355,NV10151,2,DKK,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF-E12,Kỹ thuật Điện,0,0,0,0
67408630245,NV10152,3,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM-E13,Kỹ thuật Sinh học,0,0,1,1
52039370036,NV10153,3,BKA,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,TX1,Kỹ thuật Điện,1,1,0,0
39061429834,NV10154,1,DCN,TRƯỜNG ĐẠI HỌC CMC,EE-E18,Kỹ thuật Điện,0,1,0,1
23848572452,NV10155,2,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM-VUW,Kỹ thuật Điện,0,1,1,0
16556571768,NV10156,2,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,TROY-IT,Kỹ thuật Điện,1,0,0,0
93071984080,NV10157,2,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-VUW,Kỹ thuật Sinh học,0,0,0,0
59087988334,NV10158,4,CMC,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE2,Kỹ thuật Sinh học,1,1,1,1
13948343893,NV10159,4,QHI,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,BF1,Kỹ thuật Điện,1,0,1,1
27737088610,NV10160,2,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE-E18,Kỹ thuật Hóa học,0,1,0,0
13615020693,NV10161,1,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE2,Công nghệ Thông tin,0,0,0,0
84210366020,NV10162,4,CMC,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,TX1,Kỹ thuật Sinh học,0,1,1,1
80494877808,NV10163,3,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ET1,Kỹ thuật Hóa học,1,1,0,1
12094288943,NV10164,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM1,Kỹ thuật Sinh học,0,1,1,0
97105000596,NV10165,2,DKK,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,TX1,Công nghệ Thông tin,0,1,0,1
53904387552,NV10166,2,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM3,Kỹ thuật Sinh học,1,1,0,0
91177222628,NV10167,2,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,ET2,Kỹ thuật Hóa học,1,0,1,1
12928945426,NV10168,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH1,Kỹ thuật Điện,0,1,1,1
62649377359,NV10169,2,QHT,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM1,Kỹ thuật Hóa học,1,0,0,0
42850328117,NV10170,4,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-EP,Công nghệ Thông tin,0,0,1,1
30885019646,NV10171,3,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM4,Kỹ thuật Điện,1,1,0,1
